file_name,wmo_id,station_name,status
D96147_202503020000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503020000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503030000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503030000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503040000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503040000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503050000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503050000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503060000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503060000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503070000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503070000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503080000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503080000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503090000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503090000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503100000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503100000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503110000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503110000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503120000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503120000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503130000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503130000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503140000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503140000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503150000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503150000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503160000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503160000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503170000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503170000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503180000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503180000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503190000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503190000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503200000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503200000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503210000.bfh,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96147_202503210000.bfr,96147,WION_Stasiun Meteorologi Maritim Natuna,Dikenali
D96163_2025030500IUKG.BIN,96163,WIEE_Stasiun Meteorologi Minangkabau,Dikenali
D96163_2025030500IUSG.BIN,96163,WIEE_Stasiun Meteorologi Minangkabau,Dikenali
D96163_2025030600IUKG.BIN,96163,WIEE_Stasiun Meteorologi Minangkabau,Dikenali
D96163_2025030600IUSG.BIN,96163,WIEE_Stasiun Meteorologi Minangkabau,Dikenali
D96163_2025030700IUKG.BIN,96163,WIEE_Stasiun Meteorologi Minangkabau,Dikenali
D96163_2025030700IUSG.BIN,96163,WIEE_Stasiun Meteorologi Minangkabau,Dikenali
D96163_2025031200IUKG.BIN,96163,WIEE_Stasiun Meteorologi Minangkabau,Dikenali
D96163_2025031200IUSG.BIN,96163,WIEE_Stasiun Meteorologi Minangkabau,Dikenali
D96237_2025030500IUKG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025030500IUSG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025030600IUKG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025030600IUSG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025031000IUKG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025031000IUSG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025031300IUKG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025031600IUKG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025031600IUSG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025031700IUKG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025031700IUSG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025032000IUKG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96237_2025032000IUSG.BIN,96237,WIKK_Stasiun Meteorologi Depati Amir,Dikenali
D96253_2025030500IUKG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96253_2025030500IUSG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96253_2025030600IUKG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96253_2025030600IUSG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96253_2025031000IUKG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96253_2025031000IUSG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96253_2025031100IUKG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96253_2025031100IUSG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96253_2025031300IUKG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96253_2025031300IUSG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96253_2025031900IUKG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96253_2025031900IUSG.BIN,96253,WIGG_Stasiun Meteorologi Fatmawati Soekarno,Dikenali
D96509_202501180000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025011800.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501181200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501181200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501190000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501190000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025011900.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501191200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501191200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501200000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025012000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501201200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501210000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501210000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025012100.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501211200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501211200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501220000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501220000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025012200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501221200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501230000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501230000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025012300.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501231200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501231200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501240000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501240000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025012400.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501241200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501241200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501250000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501250000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025012500.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501251200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501260000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501260000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025012600.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501261200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501270000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501270000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025012700.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501271200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501271200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501280000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501280000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025012800.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501281200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501290000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501290000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025012900.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501291200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501291200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501300000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025013000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501301200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501301200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501310000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202501310000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025013100.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502010000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502010000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025020100.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502011200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502020000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502020000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025020200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502021200.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502021200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502030000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502030000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025020300.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502040000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502040000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025020400.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502050000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502050000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025020500.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502060000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025020600.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502070000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502070000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025020700.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502080000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502080000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025020800.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502090000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502090000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025020900.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502100000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502100000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025021000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502110000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502110000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025021100.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502120000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502120000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025021200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502130000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502130000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025021300.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502140000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502140000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025021400.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502150000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502150000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025021500.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502160000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502160000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025021600.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502170000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502170000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025021700.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502180000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502180000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025021800.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502190000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502190000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025021900.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502200000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502200000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025022000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502210000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502210000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025022100.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502220000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502220000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025022200.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502230000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502230000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025022300.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502240000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502240000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025022400.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502250000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502250000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025022500.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502260000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502260000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025022600.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502270000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502270000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025022700.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502280000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202502280000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503010000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503010000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503020000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503020000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503040000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503040000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025030400.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503050000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503050000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503060000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503060000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025030600.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503070000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503070000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503080000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503080000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503090000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503090000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503100000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503100000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503110000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503110000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503120000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503120000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503130000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503130000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025031300.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503140000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503140000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025031400.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503150000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503150000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503160000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025031600.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503170000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503170000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503180000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503180000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503190000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503190000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025031900.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503200000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503200000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503210000.bfh,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_202503210000.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96509_2025032100.bfr,96509,WAQQ_Stasiun Meteorologi Juwata,Dikenali
D96581_2025030400IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025030500IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025030600IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025030800IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025030900IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031000IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031100IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031200IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031300IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031700IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031800IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025031900IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025032000IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96581_2025032100IUSG.BIN,96581,WIOO_Stasiun Meteorologi Supadio,Dikenali
D96633_2025030400IUKG.BIN,96633,WALL_Stasiun Meteorologi Sultan Aji Muhammad Sulaiman Sepinggan,Dikenali
D96633_2025030400IUSG.BIN,96633,WALL_Stasiun Meteorologi Sultan Aji Muhammad Sulaiman Sepinggan,Dikenali
D96645_202501180000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501180000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501181200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501181200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501190000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501190000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501191200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501191200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501200000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501200000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501201200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501201200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501210000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501210000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501211200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501211200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501220000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501220000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501221200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501221200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501230000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501230000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501231200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501231200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501240000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501240000.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501241200.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501241200.bufr,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
D96645_202501250000.bfh,96645,WAGI_Stasiun Meteorologi Iskandar,Dikenali
